image_path,n_boxes,mean_conf,gt_chars,pred_chars,doc_similarity
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0259.jpg,83,0.9863841303721118,853,800,0.7489413188142771
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1414.jpg,47,0.9825539297579506,564,523,0.7856485740570377
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0890.jpg,106,0.9836596938541147,1219,1128,0.6374094588836813
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0880.jpg,75,0.9857920732757721,800,761,0.7905188981422165
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0145.jpg,65,0.9848079151037624,683,636,0.6959818043972706
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0726.jpg,87,0.9830184939908105,993,931,0.6403326403326404
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1424.jpg,107,0.9804054764061498,1288,1192,0.6104838709677419
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1094.jpg,96,0.9868371293372807,1041,955,0.6492985971943888
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1303.jpg,57,0.9860738528702396,694,640,0.7376311844077961
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0189.jpg,97,0.9857903853937293,1137,1052,0.6322521699406122
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0138.jpg,106,0.9828063190155628,1256,1159,0.4977225672877847
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0693.jpg,104,0.9845042875512284,1107,1041,0.6871508379888268
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1455.jpg,47,0.984010132137755,530,491,0.7365328109696376
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1077.jpg,77,0.9864938160602714,878,819,0.7283441367118444
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1443.jpg,95,0.9858056333843417,991,929,0.6802083333333333
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0227.jpg,87,0.9815739176985888,1036,962,0.5175175175175175
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1466.jpg,96,0.9873939800068502,999,942,0.7614631633178773
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0697.jpg,95,0.9850201368774197,1026,961,0.7408152994464016
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0266.jpg,57,0.9890751905566841,669,620,0.8021722265321956
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0789.jpg,107,0.9855815732279485,1192,1110,0.3788010425716768
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1070.jpg,47,0.9840348882687375,574,528,0.7332123411978222
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0071.jpg,86,0.98476441531393,929,874,0.7454242928452579
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0528.jpg,47,0.9874869270936028,535,500,0.8173913043478261
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1151.jpg,77,0.9868067941802107,874,823,0.8025928108426635
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0352.jpg,97,0.9860469188141886,1109,1040,0.699860400186133
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0175.jpg,84,0.9853005930883476,833,783,0.7475247524752475
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1486.jpg,67,0.984337178291728,796,731,0.6457105435494433
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1334.jpg,71,0.9853195032697339,745,702,0.8099516240497581
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0156.jpg,57,0.9865217373828427,644,583,0.6438467807660961
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0319.jpg,83,0.9868978562578157,863,813,0.8591885441527446
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1060.jpg,107,0.9829340344966019,1274,1182,0.48615635179153094
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1029.jpg,67,0.9844857823163183,724,682,0.8036984352773826
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0530.jpg,46,0.9818140834248937,498,466,0.7883817427385892
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1149.jpg,57,0.9872589162200649,632,595,0.7595762021189894
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1284.jpg,75,0.9861085081071538,816,760,0.7652284263959391
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0401.jpg,77,0.9862875224962208,858,807,0.7183183183183183
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1360.jpg,57,0.9852123289000441,644,600,0.8118971061093248
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0686.jpg,87,0.9832814206622523,1050,974,0.6274703557312253
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0571.jpg,56,0.9828413473942584,627,591,0.6715927750410509
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0701.jpg,58,0.9861437508591694,642,607,0.8438751000800641
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0212.jpg,84,0.9870163300235077,881,820,0.7748383303938859
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1426.jpg,92,0.984302341252446,974,917,0.7318878900052882
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1005.jpg,47,0.9843123157377806,572,527,0.7752502274795269
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1380.jpg,66,0.9861506429189497,764,714,0.7212449255751014
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0004.jpg,87,0.9848256468950818,998,936,0.8107549120992761
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0236.jpg,97,0.9854832275412755,1100,1033,0.6741678387248008
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1250.jpg,48,0.9826838065664697,524,493,0.7472959685349065
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0781.jpg,95,0.9846759815146059,1040,973,0.7282662692498758
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0995.jpg,47,0.9842608593893022,512,485,0.8084252758274825
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1264.jpg,57,0.9854660000125031,621,579,0.76
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0669.jpg,105,0.9840216016778038,1159,1076,0.6711409395973155
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1298.jpg,97,0.9831416332656328,1206,1111,0.5714285714285714
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1008.jpg,47,0.9859562905957667,536,499,0.736231884057971
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0358.jpg,47,0.9871466257484628,505,477,0.7942973523421588
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1155.jpg,105,0.9833038485865647,1107,1059,0.8439519852262235
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0423.jpg,95,0.9845726370573474,1075,993,0.5009671179883946
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0816.jpg,57,0.9862993263824179,638,590,0.7214983713355049
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0902.jpg,47,0.9842333566106799,550,515,0.863849765258216
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1181.jpg,97,0.9838408075308308,1077,991,0.6779497098646035
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0797.jpg,87,0.9806518962779692,1023,944,0.6375190645653279
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0346.jpg,78,0.984180945473207,879,827,0.7467760844079718
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0257.jpg,47,0.9843931417136722,511,484,0.7396984924623116
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1218.jpg,86,0.9857715796886012,928,880,0.8141592920353983
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0722.jpg,67,0.9856742295396891,732,679,0.7002126151665485
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0864.jpg,103,0.9859452343809788,1092,1025,0.8332546055739254
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0146.jpg,47,0.9804237308794082,561,526,0.8334866605335787
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1103.jpg,47,0.9858953899677939,545,510,0.7203791469194313
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1257.jpg,66,0.9854564162079611,715,672,0.6575342465753424
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1062.jpg,96,0.9847724476048145,1060,987,0.7318026380068393
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0803.jpg,84,0.9874031920934007,862,817,0.798094103633115
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0489.jpg,57,0.9870953857652894,662,616,0.7902973395931142
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0563.jpg,102,0.9862056679778063,1093,1020,0.6833885470894463
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0413.jpg,75,0.9859583904750857,816,762,0.8922686945500634
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0091.jpg,107,0.9851864397353203,1119,1061,0.6880733944954128
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0470.jpg,78,0.9842982841931791,852,800,0.6610169491525424
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1146.jpg,97,0.9856976025759822,1054,972,0.6386969397828233
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0442.jpg,58,0.9842208615011292,664,609,0.7085624509033779
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1292.jpg,46,0.9837046738940195,520,488,0.7976190476190477
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0661.jpg,90,0.9852636175848436,901,847,0.7677345537757437
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0109.jpg,47,0.9813373553051881,524,499,0.8172043010752689
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0405.jpg,95,0.9839959619939811,1084,1009,0.5580506450071667
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1310.jpg,106,0.984886264336618,1237,1146,0.5740663029794377
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1061.jpg,55,0.9865114607110912,593,561,0.8093587521663779
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1043.jpg,67,0.9866764335292506,776,720,0.6644385026737968
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1329.jpg,47,0.9865609670587787,533,493,0.6939571150097466
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0767.jpg,107,0.9838341955215574,1251,1163,0.6777133388566694
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1357.jpg,74,0.9853070966511539,765,718,0.7889413351314902
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1286.jpg,55,0.983895045610137,530,506,0.8494208494208494
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1361.jpg,47,0.9835397904279873,520,483,0.7397806580259222
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1392.jpg,57,0.9857878303573001,663,617,0.721875
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0546.jpg,100,0.9839395750837354,987,942,0.6459305339554173
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1433.jpg,67,0.9832811212648911,727,682,0.7154009936124911
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0161.jpg,97,0.9846974550467535,1169,1078,0.4779706275033378
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0688.jpg,47,0.983728735402268,526,494,0.6549019607843137
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1247.jpg,68,0.9843261009506508,805,754,0.627325208466966
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1390.jpg,46,0.9835065767817285,492,459,0.8370136698212408
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0884.jpg,46,0.9829383473525882,490,460,0.9052631578947369
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0059.jpg,84,0.9843095870308508,891,837,0.7141203703703703
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0463.jpg,66,0.9846650669471106,745,692,0.6722338204592901
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0999.jpg,84,0.9830816043094158,906,850,0.8154897494305239
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0262.jpg,47,0.9866502982645137,516,480,0.7409638554216867
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0399.jpg,107,0.9823447218035166,1274,1181,0.46435845213849286
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0191.jpg,93,0.9880014427351247,975,913,0.836864406779661
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0841.jpg,72,0.984766003701666,698,661,0.7829286239882266
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0562.jpg,55,0.9857598339354595,568,532,0.8436363636363636
